loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_mean,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,target
12000.0,36.0,10.64,390.83,B,B2,8.0,MORTGAGE,43000.0,Verified,credit_card,29.37,0.0,697.0,0.0,18.0,0.0,29948.0,50.3,32.0,0
12000.0,36.0,6.62,368.45,A,A2,7.0,MORTGAGE,175000.0,Not Verified,car,6.23,0.0,757.0,1.0,13.0,0.0,13568.0,24.9,20.0,1
35000.0,36.0,8.49,1104.71,B,B1,10.0,MORTGAGE,147600.0,Verified,credit_card,29.37,0.0,682.0,0.0,13.0,0.0,159223.0,83.0,29.0,0
10075.0,60.0,19.99,266.87,D,D4,4.0,RENT,86500.0,Not Verified,medical,28.45,0.0,667.0,1.0,12.0,1.0,4111.0,54.1,40.0,1
18000.0,36.0,6.24,549.56,A,A2,0.0,RENT,80000.0,Not Verified,credit_card,9.66,1.0,727.0,0.0,10.0,0.0,12723.0,45.4,20.0,0
20000.0,36.0,24.08,785.5,F,F2,4.0,RENT,95000.0,Source Verified,moving,14.01,0.0,682.0,1.0,13.0,0.0,33537.0,66.3,18.0,0
17800.0,60.0,18.54,457.25,E,E1,0.0,MORTGAGE,74000.0,Verified,credit_card,13.8,0.0,667.0,1.0,21.0,2.0,19647.0,89.7,44.0,1
15075.0,36.0,16.29,532.16,C,C4,4.0,RENT,70029.0,Verified,debt_consolidation,22.02,0.0,712.0,3.0,10.0,1.0,194.0,2.2,30.0,0
8000.0,36.0,7.62,249.3,A,A3,10.0,RENT,99000.0,Not Verified,debt_consolidation,20.09,0.0,732.0,0.0,18.0,0.0,4403.0,13.5,33.0,0
9800.0,36.0,6.49,300.32,A,A2,8.0,RENT,80000.0,Not Verified,debt_consolidation,13.56,0.0,692.0,0.0,24.0,0.0,11721.0,39.3,52.0,0
9600.0,36.0,14.49,330.4,C,C4,2.0,OWN,145000.0,Verified,medical,17.04,1.0,662.0,0.0,7.0,0.0,5391.0,99.8,11.0,1
3000.0,36.0,11.99,99.63,C,C1,10.0,RENT,90000.0,Source Verified,other,3.77,0.0,757.0,0.0,4.0,0.0,1038.0,25.3,8.0,0
9250.0,36.0,14.46,318.22,D,D2,9.0,RENT,32400.0,Source Verified,debt_consolidation,22.41,0.0,667.0,0.0,10.0,0.0,20880.0,90.0,20.0,0
16200.0,36.0,10.16,523.95,B,B1,6.0,RENT,121000.0,Source Verified,credit_card,4.92,0.0,687.0,0.0,6.0,0.0,18240.0,49.7,25.0,0
2000.0,36.0,16.49,70.8,D,D3,5.0,RENT,35000.0,Not Verified,other,23.18,0.0,672.0,2.0,11.0,0.0,8548.0,71.2,14.0,0
9500.0,36.0,16.02,334.09,C,C5,3.0,RENT,65000.0,Source Verified,credit_card,16.69,0.0,672.0,1.0,16.0,1.0,12472.0,31.7,22.0,0
6425.0,36.0,17.14,229.52,D,D4,3.0,MORTGAGE,70000.0,Not Verified,debt_consolidation,6.57,0.0,687.0,2.0,9.0,1.0,2130.0,40.2,11.0,1
2100.0,36.0,14.49,72.28,C,C4,8.0,MORTGAGE,66000.0,Source Verified,home_improvement,20.15,1.0,662.0,0.0,8.0,1.0,3818.0,76.4,28.0,0
1000.0,36.0,13.56,33.97,C,C1,0.0,RENT,14052.0,Not Verified,other,0.0,0.0,732.0,1.0,1.0,0.0,0.0,0.0,8.0,0
18000.0,36.0,6.03,547.84,A,A1,7.0,OWN,92500.0,Source Verified,credit_card,15.04,0.0,762.0,0.0,16.0,0.0,12173.0,14.5,32.0,0
2400.0,36.0,17.09,85.68,D,D1,10.0,MORTGAGE,135000.0,Not Verified,credit_card,14.2,1.0,712.0,1.0,9.0,0.0,10904.0,38.4,22.0,0
6000.0,36.0,10.75,195.73,B,B4,10.0,MORTGAGE,40000.0,Source Verified,debt_consolidation,39.26,0.0,667.0,1.0,16.0,1.0,11513.0,42.0,46.0,0
30000.0,60.0,12.29,671.74,C,C1,2.0,MORTGAGE,126000.0,Verified,credit_card,23.46,0.0,712.0,0.0,12.0,0.0,29324.0,65.6,37.0,0
10000.0,36.0,15.31,348.18,C,C2,1.0,RENT,30000.0,Not Verified,credit_card,14.04,0.0,667.0,0.0,7.0,0.0,9934.0,72.0,20.0,1
3500.0,36.0,13.35,118.52,C,C4,10.0,MORTGAGE,41941.0,Source Verified,debt_consolidation,11.76,0.0,672.0,1.0,6.0,1.0,3434.0,92.8,11.0,1
3500.0,36.0,12.29,116.74,C,C1,2.0,OWN,90000.0,Not Verified,credit_card,16.44,1.0,662.0,2.0,5.0,0.0,2561.0,37.7,9.0,0
3000.0,36.0,19.52,110.76,D,D4,3.0,MORTGAGE,42000.0,Verified,other,33.94,0.0,722.0,0.0,11.0,0.0,8649.0,72.1,63.0,0
16000.0,36.0,6.24,488.5,A,A2,0.0,RENT,145000.0,Source Verified,credit_card,4.32,0.0,732.0,0.0,4.0,0.0,16601.0,74.8,21.0,0
16000.0,60.0,21.6,438.28,E,E3,10.0,RENT,42200.0,Verified,debt_consolidation,26.87,0.0,672.0,3.0,15.0,0.0,16576.0,79.7,17.0,1
35000.0,36.0,16.29,1235.52,D,D1,10.0,MORTGAGE,40000.0,Verified,debt_consolidation,29.31,0.0,707.0,0.0,9.0,1.0,7513.0,33.5,16.0,0
15000.0,36.0,12.79,503.9,C,C1,2.0,MORTGAGE,60000.0,Source Verified,debt_consolidation,19.24,0.0,672.0,1.0,14.0,0.0,13721.0,57.7,24.0,0
4200.0,36.0,7.26,130.19,A,A4,10.0,OWN,96000.0,Not Verified,home_improvement,17.1,0.0,717.0,1.0,19.0,0.0,34593.0,38.3,38.0,0
14000.0,60.0,21.45,382.3,D,D5,0.0,MORTGAGE,124000.0,Verified,debt_consolidation,26.24,1.0,672.0,0.0,9.0,0.0,29487.0,101.7,15.0,1
25000.0,36.0,7.02,772.16,A,A2,5.0,RENT,58000.0,Not Verified,debt_consolidation,11.21,0.0,737.0,0.0,7.0,0.0,23397.0,47.2,30.0,0
18000.0,36.0,10.42,584.37,B,B3,10.0,MORTGAGE,78620.0,Source Verified,debt_consolidation,22.9,0.0,712.0,0.0,12.0,0.0,27305.0,39.9,22.0,0
6000.0,36.0,19.05,220.09,D,D4,10.0,MORTGAGE,38000.0,Not Verified,other,12.92,0.0,677.0,0.0,6.0,0.0,15733.0,65.8,16.0,0
5000.0,36.0,9.67,160.57,B,B1,9.0,RENT,33000.0,Not Verified,credit_card,24.04,0.0,717.0,0.0,10.0,0.0,4348.0,27.9,16.0,1
7600.0,36.0,18.55,276.86,D,D4,5.0,MORTGAGE,46000.0,Not Verified,debt_consolidation,15.76,0.0,667.0,1.0,12.0,0.0,10374.0,97.9,25.0,0
8000.0,36.0,12.62,268.09,C,C1,5.0,MORTGAGE,113000.0,Not Verified,debt_consolidation,11.11,0.0,667.0,1.0,16.0,0.0,10457.0,55.6,29.0,0
12000.0,60.0,17.86,303.81,D,D5,10.0,MORTGAGE,34000.0,Source Verified,debt_consolidation,5.62,0.0,697.0,0.0,7.0,0.0,6750.0,39.0,8.0,0
10000.0,36.0,10.91,326.97,B,B4,6.0,MORTGAGE,41000.0,Source Verified,debt_consolidation,18.98,0.0,667.0,0.0,9.0,1.0,7273.0,47.2,15.0,0
27050.0,36.0,17.57,972.1,D,D2,9.0,MORTGAGE,69000.0,Verified,debt_consolidation,8.73,0.0,777.0,3.0,14.0,0.0,2143.0,6.6,22.0,1
26800.0,36.0,16.99,955.36,D,D1,2.0,MORTGAGE,108000.0,Verified,debt_consolidation,16.03,0.0,697.0,1.0,11.0,0.0,19791.0,89.6,37.0,0
8000.0,36.0,10.15,258.71,B,B2,10.0,MORTGAGE,60000.0,Source Verified,debt_consolidation,26.44,0.0,667.0,0.0,12.0,2.0,2376.0,24.5,34.0,0
16000.0,36.0,6.49,490.32,A,A2,6.0,RENT,50000.0,Not Verified,debt_consolidation,24.22,0.0,757.0,1.0,11.0,0.0,4206.0,20.3,27.0,0
15000.0,36.0,7.24,464.81,A,A3,0.0,MORTGAGE,67248.0,Not Verified,debt_consolidation,23.54,0.0,752.0,3.0,19.0,0.0,10378.0,15.8,43.0,0
6500.0,36.0,7.97,203.6,A,A5,10.0,MORTGAGE,80000.0,Not Verified,other,32.03,0.0,702.0,1.0,18.0,0.0,25780.0,53.7,29.0,0
18950.0,60.0,15.61,456.91,D,D1,10.0,MORTGAGE,65000.0,Not Verified,credit_card,9.49,0.0,717.0,1.0,7.0,1.0,8001.0,59.7,15.0,0
3000.0,36.0,10.38,97.34,B,B1,2.0,RENT,37000.0,Source Verified,debt_consolidation,15.21,0.0,712.0,0.0,11.0,0.0,3098.0,65.9,21.0,0
21825.0,36.0,19.53,805.88,D,D5,1.0,RENT,52000.0,Source Verified,credit_card,37.17,0.0,697.0,1.0,7.0,0.0,34686.0,93.2,15.0,0
18400.0,36.0,6.89,567.22,A,A3,7.0,MORTGAGE,150000.0,Verified,debt_consolidation,12.31,0.0,722.0,0.0,10.0,0.0,17005.0,78.4,26.0,0
9050.0,36.0,18.55,329.69,E,E2,4.0,OWN,26690.0,Source Verified,debt_consolidation,8.45,0.0,687.0,1.0,4.0,0.0,4742.0,37.0,7.0,0
10000.0,36.0,12.29,333.53,C,C1,0.0,RENT,57000.0,Not Verified,debt_consolidation,10.37,0.0,677.0,0.0,4.0,0.0,15279.0,87.3,15.0,0
9000.0,36.0,20.0,334.48,D,D4,7.0,RENT,96000.0,Verified,major_purchase,24.26,0.0,737.0,0.0,11.0,0.0,3897.0,22.5,39.0,0
2400.0,36.0,10.91,78.48,B,B4,0.0,MORTGAGE,0.0,Not Verified,credit_card,,0.0,702.0,0.0,7.0,0.0,6947.0,99.2,21.0,0
8000.0,36.0,19.03,293.37,D,D3,8.0,RENT,83000.0,Verified,debt_consolidation,9.41,0.0,682.0,3.0,11.0,0.0,20328.0,49.0,19.0,1
2000.0,36.0,13.99,68.35,C,C4,1.0,OWN,30000.0,Not Verified,debt_consolidation,33.44,2.0,667.0,2.0,15.0,1.0,14992.0,61.4,31.0,0
5000.0,36.0,14.33,171.7,C,C1,9.0,RENT,21000.0,Not Verified,credit_card,15.66,0.0,672.0,0.0,6.0,0.0,8168.0,92.8,9.0,0
25000.0,60.0,7.89,505.6,A,A5,8.0,MORTGAGE,92000.0,Source Verified,credit_card,16.54,0.0,722.0,0.0,7.0,0.0,38086.0,80.2,29.0,0
22000.0,36.0,18.84,804.66,E,E2,10.0,RENT,50000.0,Source Verified,debt_consolidation,17.91,0.0,692.0,1.0,10.0,1.0,10020.0,58.9,34.0,0
8000.0,36.0,7.49,248.82,A,A4,2.0,RENT,46000.0,Verified,debt_consolidation,30.13,1.0,687.0,0.0,12.0,0.0,25297.0,62.9,26.0,0
10000.0,36.0,12.69,335.45,B,B5,0.0,OWN,85000.0,Source Verified,debt_consolidation,12.25,0.0,697.0,1.0,6.0,0.0,2735.0,25.8,12.0,0
10000.0,36.0,8.39,315.17,A,A5,10.0,MORTGAGE,75000.0,Not Verified,debt_consolidation,16.62,0.0,712.0,1.0,9.0,0.0,10680.0,77.4,27.0,0
25000.0,36.0,15.99,878.81,C,C5,0.0,MORTGAGE,59000.0,Verified,debt_consolidation,19.45,0.0,692.0,2.0,26.0,0.0,18752.0,23.1,33.0,0
3000.0,36.0,10.49,97.5,B,B3,0.0,OWN,38436.0,Verified,home_improvement,28.54,0.0,712.0,0.0,7.0,0.0,4793.0,33.5,21.0,0
18000.0,60.0,11.53,396.14,B,B5,10.0,MORTGAGE,85000.0,Verified,debt_consolidation,14.7,1.0,677.0,2.0,12.0,2.0,6467.0,45.0,28.0,1
20000.0,36.0,6.62,614.08,A,A2,0.0,MORTGAGE,190000.0,Not Verified,credit_card,4.8,0.0,712.0,0.0,8.0,0.0,18478.0,70.3,32.0,0
19175.0,36.0,16.29,676.89,D,D2,10.0,RENT,75000.0,Not Verified,debt_consolidation,11.63,0.0,662.0,0.0,6.0,1.0,4512.0,44.0,16.0,1
5000.0,36.0,6.92,154.21,A,A4,9.0,RENT,40000.0,Source Verified,major_purchase,6.33,0.0,702.0,0.0,3.0,0.0,8077.0,58.5,11.0,0
7700.0,36.0,21.49,292.04,D,D5,3.0,MORTGAGE,50161.0,Verified,debt_consolidation,32.13,0.0,662.0,2.0,11.0,0.0,3253.0,43.6,16.0,0
4200.0,36.0,11.49,138.48,B,B5,4.0,RENT,22000.0,Source Verified,car,18.6,2.0,667.0,1.0,11.0,1.0,6642.0,32.7,28.0,1
8000.0,36.0,7.96,250.55,A,A5,1.0,RENT,45000.0,Not Verified,debt_consolidation,21.28,0.0,742.0,0.0,7.0,0.0,7189.0,24.7,10.0,0
16800.0,36.0,10.75,548.03,B,B4,9.0,MORTGAGE,90652.0,Source Verified,credit_card,11.4,1.0,672.0,0.0,14.0,0.0,6654.0,51.6,38.0,0
7000.0,36.0,14.46,240.82,C,C4,4.0,RENT,46000.0,Source Verified,vacation,24.42,0.0,672.0,0.0,10.0,0.0,6595.0,48.5,14.0,0
12000.0,36.0,6.89,369.93,A,A3,1.0,RENT,110000.0,Not Verified,debt_consolidation,5.26,0.0,672.0,0.0,23.0,1.0,9439.0,71.0,46.0,0
15000.0,36.0,10.75,489.31,B,B4,10.0,RENT,82000.0,Not Verified,debt_consolidation,19.87,0.0,672.0,0.0,11.0,0.0,4818.0,33.9,24.0,0
40000.0,36.0,15.31,1392.7,C,C5,3.0,OWN,88000.0,Verified,debt_consolidation,36.94,0.0,717.0,0.0,33.0,0.0,56379.0,41.9,52.0,0
19400.0,36.0,12.88,652.55,C,C2,10.0,MORTGAGE,156000.0,Verified,debt_consolidation,8.9,0.0,667.0,0.0,7.0,1.0,11123.0,94.3,13.0,1
8000.0,36.0,12.99,269.52,C,C2,10.0,MORTGAGE,70000.0,Verified,credit_card,28.05,0.0,667.0,2.0,22.0,1.0,19191.0,53.2,33.0,1
10000.0,36.0,13.59,339.79,C,C2,10.0,OWN,48000.0,Source Verified,other,18.05,0.0,677.0,0.0,12.0,1.0,9857.0,49.8,16.0,0
20000.0,60.0,12.69,451.9,C,C2,0.0,RENT,48500.0,Source Verified,debt_consolidation,23.25,0.0,682.0,0.0,6.0,0.0,22249.0,75.7,10.0,0
15000.0,36.0,16.02,527.51,C,C5,2.0,RENT,42000.0,Verified,car,16.98,0.0,687.0,0.0,3.0,0.0,19586.0,83.7,4.0,0
24000.0,60.0,19.99,635.72,D,D4,10.0,MORTGAGE,83000.0,Not Verified,debt_consolidation,25.19,0.0,682.0,0.0,27.0,0.0,17809.0,45.7,40.0,0
10000.0,36.0,16.2,352.56,C,C4,10.0,RENT,30316.0,Verified,debt_consolidation,22.92,0.0,672.0,1.0,13.0,0.0,12935.0,58.8,29.0,0
5000.0,36.0,15.61,174.83,D,D1,0.0,RENT,25000.0,Source Verified,debt_consolidation,20.93,0.0,692.0,2.0,11.0,0.0,14575.0,70.1,30.0,0
21000.0,36.0,7.62,654.39,A,A3,10.0,RENT,95000.0,Verified,debt_consolidation,12.98,0.0,742.0,1.0,16.0,0.0,23808.0,28.1,48.0,0
4800.0,36.0,12.29,160.1,C,C1,4.0,MORTGAGE,12000.0,Verified,credit_card,31.38,2.0,672.0,0.0,6.0,0.0,11373.0,64.2,23.0,0
1600.0,36.0,13.99,54.68,C,C4,10.0,MORTGAGE,64500.0,Verified,debt_consolidation,34.81,0.0,667.0,2.0,22.0,0.0,52865.0,83.8,49.0,0
22000.0,60.0,19.05,571.3,D,D4,10.0,MORTGAGE,62500.0,Verified,small_business,20.87,0.0,692.0,3.0,6.0,0.0,22249.0,41.4,29.0,0
21600.0,60.0,15.99,525.16,D,D2,10.0,MORTGAGE,70535.0,Source Verified,credit_card,23.79,2.0,672.0,0.0,18.0,0.0,24992.0,54.4,45.0,0
3800.0,36.0,15.59,132.83,C,C5,2.0,RENT,11900.0,Verified,debt_consolidation,20.18,0.0,702.0,1.0,12.0,1.0,7584.0,41.6,39.0,0
21000.0,60.0,16.99,521.8,D,D1,10.0,MORTGAGE,260000.0,Verified,debt_consolidation,19.19,0.0,707.0,2.0,11.0,0.0,61723.0,91.0,25.0,0
13000.0,36.0,6.92,400.93,A,A4,10.0,MORTGAGE,170000.0,Source Verified,debt_consolidation,16.08,1.0,667.0,0.0,12.0,0.0,18207.0,93.4,24.0,0
10000.0,36.0,10.49,324.98,B,B2,9.0,OWN,35000.0,Verified,credit_card,24.59,0.0,732.0,0.0,16.0,0.0,10449.0,27.9,28.0,0
15000.0,60.0,11.11,326.96,B,B5,5.0,MORTGAGE,77000.0,Verified,wedding,8.18,0.0,767.0,0.0,9.0,0.0,3805.0,43.3,17.0,0
13725.0,36.0,21.18,518.36,E,E3,10.0,RENT,63000.0,Verified,debt_consolidation,12.38,0.0,667.0,0.0,5.0,0.0,3242.0,50.7,11.0,0
25000.0,36.0,16.99,891.2,D,D1,10.0,MORTGAGE,135000.0,Verified,debt_consolidation,19.69,1.0,677.0,0.0,8.0,0.0,84662.0,93.5,19.0,1
20000.0,36.0,8.18,628.39,B,B1,0.0,RENT,90000.0,Source Verified,credit_card,4.19,0.0,667.0,0.0,5.0,2.0,11696.0,71.3,17.0,0
8000.0,36.0,6.49,245.16,A,A2,10.0,MORTGAGE,85000.0,Not Verified,debt_consolidation,11.13,0.0,782.0,1.0,12.0,0.0,4438.0,15.4,18.0,0
24450.0,60.0,11.14,533.32,B,B2,10.0,MORTGAGE,62000.0,Source Verified,credit_card,31.3,0.0,757.0,0.0,7.0,0.0,10752.0,50.2,19.0,0
12000.0,36.0,14.09,410.66,B,B5,10.0,MORTGAGE,95000.0,Not Verified,debt_consolidation,27.81,1.0,692.0,0.0,15.0,0.0,33324.0,90.1,45.0,0
4000.0,36.0,14.31,137.32,C,C4,0.0,RENT,42000.0,Not Verified,credit_card,23.63,0.0,662.0,0.0,7.0,0.0,14836.0,98.9,35.0,0
4800.0,36.0,5.32,144.56,A,A1,10.0,MORTGAGE,80000.0,Source Verified,major_purchase,4.14,0.0,832.0,0.0,9.0,0.0,135.0,0.2,15.0,0
15000.0,36.0,9.17,478.19,B,B2,0.0,MORTGAGE,130000.0,Not Verified,debt_consolidation,7.31,0.0,702.0,0.0,10.0,0.0,40340.0,55.0,12.0,0
10400.0,36.0,11.49,342.91,B,B5,4.0,RENT,45600.0,Verified,debt_consolidation,17.61,0.0,682.0,0.0,7.0,0.0,15434.0,59.6,9.0,0
15000.0,36.0,9.93,483.52,B,B2,3.0,MORTGAGE,88000.0,Verified,credit_card,13.39,0.0,682.0,0.0,11.0,1.0,12126.0,37.3,25.0,1
35000.0,36.0,9.99,1129.19,B,B3,1.0,RENT,225000.0,Verified,credit_card,7.41,0.0,662.0,0.0,13.0,3.0,34071.0,73.9,19.0,0
35000.0,36.0,7.89,1095.0,A,A5,10.0,OWN,350000.0,Verified,debt_consolidation,21.05,1.0,712.0,2.0,18.0,0.0,213454.0,45.8,46.0,0
8000.0,36.0,16.55,283.44,D,D2,0.0,MORTGAGE,45000.0,Source Verified,credit_card,12.77,0.0,667.0,0.0,9.0,0.0,7856.0,64.4,10.0,0
30000.0,60.0,22.35,834.55,E,E2,10.0,MORTGAGE,95000.0,Source Verified,debt_consolidation,31.56,0.0,722.0,0.0,11.0,0.0,18197.0,47.4,31.0,0
15000.0,36.0,16.99,534.72,D,D1,10.0,RENT,78500.0,Not Verified,debt_consolidation,12.17,0.0,662.0,1.0,7.0,1.0,12378.0,84.0,27.0,1
12000.0,36.0,7.89,375.43,A,A5,10.0,MORTGAGE,60000.0,Source Verified,debt_consolidation,24.96,0.0,682.0,2.0,8.0,0.0,10262.0,60.0,11.0,0
15000.0,36.0,15.59,524.33,C,C5,1.0,RENT,63000.0,Source Verified,debt_consolidation,19.47,1.0,662.0,0.0,10.0,1.0,3055.0,44.9,57.0,0
8000.0,36.0,19.92,296.99,D,D3,4.0,OWN,92000.0,Source Verified,credit_card,13.5,1.0,667.0,1.0,13.0,0.0,8000.0,28.0,22.0,0
22000.0,60.0,17.14,548.42,D,D4,10.0,MORTGAGE,55000.0,Source Verified,debt_consolidation,24.87,1.0,682.0,1.0,8.0,1.0,7677.0,94.8,12.0,1
35000.0,36.0,12.39,1169.04,C,C1,10.0,MORTGAGE,400000.0,Source Verified,debt_consolidation,7.85,0.0,732.0,0.0,12.0,0.0,80836.0,76.9,20.0,0
15000.0,36.0,22.74,578.62,E,E1,10.0,MORTGAGE,65000.0,Source Verified,debt_consolidation,29.32,0.0,667.0,1.0,13.0,11.0,12412.0,55.2,21.0,1
32000.0,60.0,18.24,816.78,D,D5,10.0,RENT,90000.0,Verified,debt_consolidation,26.17,0.0,687.0,2.0,9.0,0.0,23659.0,89.3,26.0,1
27875.0,60.0,20.49,746.14,E,E4,10.0,MORTGAGE,65000.0,Not Verified,debt_consolidation,10.45,0.0,677.0,1.0,9.0,0.0,17721.0,90.9,11.0,0
8000.0,36.0,11.49,263.78,B,B5,9.0,MORTGAGE,68000.0,Verified,credit_card,20.31,1.0,667.0,0.0,9.0,0.0,10225.0,76.3,17.0,0
27600.0,60.0,29.96,892.28,G,G4,10.0,RENT,60000.0,Verified,debt_consolidation,24.48,0.0,682.0,0.0,7.0,0.0,24765.0,77.1,19.0,1
12000.0,36.0,10.15,388.06,B,B2,10.0,MORTGAGE,53000.0,Not Verified,debt_consolidation,18.93,0.0,672.0,1.0,5.0,0.0,2926.0,86.1,25.0,0
12000.0,36.0,7.21,371.68,A,A3,5.0,RENT,80000.0,Not Verified,credit_card,11.16,0.0,777.0,0.0,10.0,0.0,4220.0,12.7,10.0,0
1200.0,36.0,12.29,40.03,C,C1,8.0,RENT,54000.0,Not Verified,debt_consolidation,14.93,1.0,692.0,0.0,13.0,2.0,2945.0,10.3,24.0,0
13600.0,36.0,15.61,475.53,D,D1,0.0,RENT,38000.0,Verified,other,21.29,0.0,707.0,0.0,8.0,0.0,15156.0,42.1,21.0,0
24000.0,36.0,11.48,791.2,B,B5,0.0,RENT,92000.0,Verified,debt_consolidation,19.28,0.0,687.0,3.0,12.0,0.0,19195.0,70.8,22.0,0
7000.0,36.0,14.08,239.52,C,C3,10.0,OWN,55897.0,Not Verified,debt_consolidation,13.37,0.0,692.0,0.0,9.0,0.0,6217.0,56.0,29.0,0
15000.0,36.0,7.89,469.29,A,A5,10.0,RENT,80000.0,Source Verified,debt_consolidation,10.86,2.0,697.0,0.0,17.0,0.0,16665.0,17.8,38.0,0
9800.0,36.0,19.19,360.18,E,E3,5.0,RENT,62500.0,Source Verified,medical,27.23,2.0,677.0,4.0,13.0,0.0,2810.0,20.5,39.0,0
2000.0,36.0,19.53,73.85,D,D5,5.0,MORTGAGE,38953.0,Source Verified,debt_consolidation,42.48,1.0,707.0,0.0,6.0,0.0,6009.0,57.2,11.0,0
10000.0,60.0,19.03,259.58,D,D3,3.0,RENT,100000.0,Source Verified,house,6.97,0.0,672.0,1.0,11.0,0.0,578.0,6.6,21.0,1
20000.0,36.0,14.49,688.33,C,C4,10.0,RENT,65000.0,Not Verified,small_business,14.83,0.0,702.0,1.0,13.0,0.0,189.0,0.9,16.0,0
35000.0,36.0,13.99,1196.05,C,C4,0.0,OWN,135000.0,Verified,debt_consolidation,24.3,0.0,682.0,0.0,14.0,0.0,35304.0,62.4,32.0,1
4725.0,36.0,14.65,162.99,C,C5,0.0,MORTGAGE,30300.0,Verified,debt_consolidation,33.94,3.0,677.0,0.0,19.0,0.0,36221.0,88.6,36.0,0
18000.0,36.0,16.99,641.66,D,D3,10.0,OWN,68000.0,Not Verified,debt_consolidation,9.14,1.0,662.0,0.0,6.0,0.0,9886.0,76.0,30.0,0
1600.0,36.0,16.99,57.04,D,D3,10.0,MORTGAGE,91000.0,Verified,other,33.25,2.0,672.0,1.0,14.0,0.0,11185.0,54.6,40.0,0
5000.0,36.0,8.99,158.98,B,B1,10.0,MORTGAGE,36000.0,Not Verified,debt_consolidation,3.7,0.0,752.0,1.0,9.0,0.0,1819.0,7.0,14.0,0
16000.0,36.0,7.89,500.58,A,A5,10.0,RENT,100839.0,Source Verified,debt_consolidation,16.45,0.0,682.0,1.0,9.0,0.0,10649.0,57.6,16.0,0
19200.0,36.0,10.49,623.96,B,B2,7.0,MORTGAGE,90000.0,Source Verified,major_purchase,12.91,1.0,717.0,3.0,14.0,0.0,11494.0,34.4,40.0,0
15000.0,36.0,12.99,505.34,B,B4,10.0,MORTGAGE,76000.0,Source Verified,debt_consolidation,22.24,1.0,667.0,1.0,8.0,0.0,6445.0,89.5,22.0,1
18000.0,60.0,13.98,418.65,C,C3,0.0,RENT,47900.0,Source Verified,credit_card,21.91,2.0,677.0,0.0,15.0,0.0,22066.0,79.7,33.0,0
5000.0,36.0,7.84,156.32,A,A4,10.0,RENT,70000.0,Not Verified,debt_consolidation,35.59,0.0,742.0,0.0,11.0,0.0,19323.0,60.6,24.0,0
10000.0,60.0,18.92,258.97,D,D4,10.0,MORTGAGE,41000.0,Source Verified,debt_consolidation,19.03,3.0,672.0,0.0,12.0,0.0,8745.0,27.5,30.0,0
8500.0,36.0,9.99,274.24,B,B1,0.0,RENT,34260.0,Verified,credit_card,22.8,0.0,727.0,0.0,9.0,1.0,8368.0,32.8,19.0,0
7000.0,36.0,11.99,232.47,C,C1,5.0,RENT,48000.0,Source Verified,debt_consolidation,15.45,0.0,677.0,1.0,13.0,0.0,4985.0,40.9,17.0,0
20000.0,60.0,13.33,458.45,C,C3,2.0,RENT,87800.0,Source Verified,credit_card,29.92,0.0,667.0,0.0,35.0,0.0,31728.0,51.5,54.0,0
5000.0,36.0,17.27,178.94,D,D2,10.0,OWN,49000.0,Source Verified,credit_card,38.26,0.0,672.0,1.0,7.0,1.0,9350.0,79.9,20.0,0
15000.0,60.0,12.99,341.22,C,C2,6.0,RENT,63000.0,Source Verified,debt_consolidation,21.64,0.0,707.0,0.0,11.0,0.0,13116.0,60.4,21.0,0
5000.0,36.0,7.21,154.87,A,A3,6.0,MORTGAGE,140000.0,Not Verified,other,8.29,0.0,742.0,1.0,20.0,0.0,22870.0,21.5,42.0,0
22000.0,60.0,12.69,497.09,C,C2,4.0,OWN,60000.0,Not Verified,major_purchase,6.34,0.0,692.0,0.0,6.0,0.0,5594.0,42.1,19.0,0
6400.0,36.0,13.33,216.66,C,C3,3.0,MORTGAGE,32000.0,Not Verified,major_purchase,27.49,0.0,702.0,0.0,11.0,0.0,4488.0,54.1,12.0,1
10000.0,36.0,12.12,332.72,B,B3,0.0,RENT,140000.0,Not Verified,debt_consolidation,6.27,0.0,687.0,0.0,10.0,0.0,10091.0,58.3,30.0,0
10200.0,36.0,7.49,317.24,A,A4,3.0,MORTGAGE,125000.0,Not Verified,debt_consolidation,4.06,0.0,737.0,0.0,7.0,0.0,53213.0,76.8,14.0,0
5050.0,36.0,16.55,178.92,D,D2,6.0,RENT,65000.0,Verified,debt_consolidation,11.0,1.0,662.0,4.0,13.0,1.0,2482.0,17.0,29.0,0
8000.0,36.0,12.79,268.75,C,C1,10.0,MORTGAGE,72000.0,Verified,home_improvement,28.8,0.0,687.0,1.0,12.0,1.0,8201.0,36.9,30.0,0
4000.0,36.0,19.52,147.68,E,E2,0.0,RENT,33000.0,Not Verified,moving,5.05,0.0,672.0,0.0,18.0,0.0,4364.0,74.0,31.0,0
4800.0,36.0,12.49,160.56,B,B5,10.0,RENT,65000.0,Not Verified,other,14.59,0.0,782.0,0.0,3.0,0.0,16003.0,0.0,12.0,0
13000.0,60.0,18.24,331.82,D,D5,2.0,RENT,225000.0,Verified,debt_consolidation,14.02,0.0,692.0,2.0,15.0,0.0,53493.0,66.0,25.0,0
